customerId,customerName,phoneNumber,isVIP,repeatCalls
KH00201,Nguyen Minh Ich,0897511579,false,28
KH00202,Le Minh Phong,0971628057,false,20
KH00203,Duong Ngoc Hoa,0891416382,false,16
KH00204,Dang Kim Phuc,0863331734,false,21
KH00205,Bui Bao Quang,0913287927,false,32
KH00206,Bui Van Xuan,0830413133,true,24
KH00207,Le Anh Ich,0893895636,false,43
KH00208,Le Kim Em,0889207625,false,35
KH00209,Huynh Trung Long,0859973931,false,48
KH00210,Ho Minh Chi,0853293342,false,1
KH00211,Vo Kim Chi,0850373421,false,0
KH00212,Le Duc Chi,0901680443,false,10
KH00213,Tran Ngoc Giang,0839948166,false,2
KH00214,Ly Ngoc Minh,0847312154,false,46
KH00215,Nguyen Thanh Em,0908339941,true,26
KH00216,Ly Huu Khanh,0867107013,false,12
KH00217,Ly Duc Phuc,0948531041,false,23
KH00218,Pham Phuong Oanh,0864914456,false,29
KH00219,Nguyen Hoang Khanh,0941487501,true,10
KH00220,Hoang Cong Dung,0864664682,false,8
KH00221,Tran Trung Lan,0918270979,true,4
KH00222,Ngo Ngoc Dung,0901559191,true,24
KH00223,Phan Hoang An,0960618751,true,33
KH00224,Nguyen Thi Dung,0964007175,true,16
KH00225,Duong Quoc Long,0869735527,false,5
KH00226,Le Thi Minh,0908131837,false,11
KH00227,Vu Kim Oanh,0861829095,true,20
KH00228,Vu Kim Son,0881117466,false,9
KH00229,Ly Ngoc Binh,0839323037,false,21
KH00230,Bui Thi Lan,0835336838,false,6
KH00231,Phan Ngoc Oanh,0948042726,true,21
KH00232,Vu Thanh Hung,0855480322,true,15
KH00233,Phan Quoc Mai,0886226593,true,5
KH00234,Ngo Trung Lan,0888755671,true,5
KH00235,Ngo Huu Oanh,0855257829,false,1
KH00236,Do Van An,0975989401,true,2
KH00237,Nguyen Tuan Tri,0943183544,true,19
KH00238,Hoang Cong Linh,0864401757,false,1
KH00239,Le Hoang Quang,0910915020,true,0
KH00240,Ho Quoc Dat,0844376313,false,21
KH00241,Vo Cong Thao,0903077679,true,19
KH00242,Dang Phuong Phuc,0836334834,false,14
KH00243,Bui Kim Oanh,0917287637,true,13
KH00244,Vu Hoang Dat,0976562044,true,6
KH00245,Bui Minh Phuc,0985279612,false,47
KH00246,Ngo Minh Giang,0908308843,false,20
KH00247,Nguyen Phuong Thao,0901478696,false,2
KH00248,Do Van An,0983210011,false,27
KH00249,Vu Hoang Phuc,0946306195,false,1
KH00250,Ngo Tuan Em,0911012528,false,20
KH00251,Nguyen Cong Binh,0839506843,false,8
KH00252,Le Bao Uyen,0971015283,false,44
KH00253,Ngo Cong Yen,0835597782,false,8
KH00254,Ly Thi Phuc,0983591431,false,33
KH00255,Do Bao Binh,0901445422,false,13
KH00256,Vu Cong Em,0980758039,true,11
KH00257,Dang Tuan Chi,0849009015,true,42
KH00258,Do Minh Tri,0961272095,false,28
KH00259,Hoang Quoc Nam,0981397344,true,9
KH00260,Huynh Thi Long,0944316478,false,14
KH00261,Pham Ngoc Giang,0845078941,false,15
KH00262,Nguyen Van Minh,0893830756,true,13
KH00263,Do Kim Yen,0911805757,true,9
KH00264,Ngo Kim Tri,0854207449,false,8
KH00265,Ly Bao Tam,0853209494,false,13
KH00266,Bui Ngoc Hai,0975809777,false,10
KH00267,Tran Quoc Hung,0970545163,false,34
KH00268,Huynh Minh Minh,0844651147,false,18
KH00269,Ngo Ngoc Hung,0909421826,false,8
KH00270,Phan Duc Phuc,0963276256,false,10
KH00271,Vo Phuong Giang,0947783053,false,22
KH00272,Huynh Anh Dat,0964202304,false,6
KH00273,Pham Thi Ich,0985762247,false,11
KH00274,Ngo Huu Xuan,0849446661,false,16
KH00275,Vu Quoc Phong,0856490981,false,1
KH00276,Ho Huu Vinh,0941242583,false,21
KH00277,Nguyen Hoang Chi,0976707012,false,8
KH00278,Vo Tuan Ich,0884866187,true,4
KH00279,Vu Minh Oanh,0896272015,true,2
KH00280,Huynh Tuan Son,0915652349,false,17
KH00281,Ngo Trung Hoa,0840768563,false,9
KH00282,Dang Duc Son,0931339473,false,21
KH00283,Dang Anh Oanh,0860705429,false,9
KH00284,Le Van Dat,0985985519,false,23
KH00285,Pham Bao Nam,0918995013,false,5
KH00286,Tran Bao Son,0888791696,true,16
KH00287,Phan Minh Phong,0868729004,false,1
KH00288,Le Minh Hung,0868201422,false,7
KH00289,Pham Van Tam,0974252699,false,6
KH00290,Bui Phuong Oanh,0895327277,true,2
KH00291,Ly Trung Xuan,0906106502,true,31
KH00292,Hoang Phuong Vinh,0982751394,true,3
KH00293,Hoang Tuan Binh,0910370450,false,32
KH00294,Duong Tuan Yen,0831861556,true,12
KH00295,Phan Tuan Chi,0836718715,true,10
KH00296,Duong Ngoc Hung,0906719492,false,13
KH00297,Vo Van Ich,0968537432,true,22
KH00298,Phan Trung Binh,0892730782,false,2
KH00299,Hoang Duc Hoa,0852843776,true,24
KH00300,Duong Trung Vinh,0946330506,false,7
KH00301,Huynh Duc An,0893027671,true,9
KH00302,Phan Trung Vinh,0941104018,false,0
KH00303,Vo Thi Binh,0910338578,true,3
KH00304,Le Minh Long,0899553428,false,17
KH00305,Duong Cong Phuc,0942049154,false,17
KH00306,Phan Phuong Lan,0940317197,true,15
KH00307,Phan Bao Dung,0862953803,false,38
KH00308,Tran Van Ich,0843389592,true,6
KH00309,Ho Bao Minh,0938975195,false,5
KH00310,Phan Thanh Binh,0907425378,false,1
KH00311,Do Hoang Lan,0850011339,false,5
KH00312,Pham Van Ich,0847971706,false,14
KH00313,Pham Minh Phuc,0916647882,true,27
KH00314,Vu Anh Lan,0838259201,false,24
KH00315,Ngo Van Uyen,0907297677,true,20
KH00316,Do Duc Xuan,0977595390,true,0
KH00317,Vu Bao Phuc,0907429814,true,7
KH00318,Vu Ngoc Son,0841838405,false,30
KH00319,Do Duc Binh,0930275365,false,14
KH00320,Duong Hoang Lan,0838610611,true,5
KH00321,Ho Huu Minh,0964328137,false,6
KH00322,Huynh Minh Giang,0981827422,false,27
KH00323,Tran Van Lan,0840379744,true,28
KH00324,Duong Thi Phuc,0946951819,false,43
KH00325,Ngo Thi Chi,0862782740,false,6
KH00326,Phan Phuong Oanh,0853354905,false,12
KH00327,Ho Quoc Hoa,0948552176,false,11
KH00328,Bui Kim Nam,0868619387,false,3
KH00329,Vu Anh Hai,0867336563,true,18
KH00330,Dang Kim Oanh,0904869632,false,10
KH00331,Phan Phuong Long,0885898846,true,24
KH00332,Hoang Quoc Phong,0947468308,false,19
KH00333,Le Bao Hung,0969073377,false,9
KH00334,Bui Tuan Lan,0830228319,true,18
KH00335,Hoang Hoang Long,0972997149,false,22
KH00336,Ly Thi Mai,0859680637,true,27
KH00337,Ly Thi Tri,0834495407,true,1
KH00338,Hoang Tuan Yen,0936665348,true,29
KH00339,Ho Phuong Em,0856812302,false,9
KH00340,Pham Anh Thao,0905153613,true,49
KH00341,Phan Ngoc Oanh,0939325582,false,5
KH00342,Dang Bao Mai,0964444116,false,38
KH00343,Vo Anh Chi,0853508839,true,19
KH00344,Bui Trung Phong,0976127626,false,33
KH00345,Do Quoc Long,0972300301,false,13
KH00346,Vu Anh Giang,0964306522,false,6
KH00347,Ho Trung Dung,0985605121,false,4
KH00348,Vu Hoang An,0945317667,false,14
KH00349,Dang Duc An,0884176557,true,27
KH00350,Le Quoc Uyen,0855486800,false,3
KH00351,Hoang Cong Lan,0947758776,false,13
KH00352,Le Duc Dat,0988764738,true,2
KH00353,Tran Tuan Son,0907938807,false,7
KH00354,Pham Thi Quang,0891247281,false,45
KH00355,Nguyen Ngoc Nam,0966172321,true,22
KH00356,Bui Minh Hung,0976187785,false,7
KH00357,Nguyen Van Phuc,0989458089,false,20
KH00358,Ngo Van Chi,0902160583,true,0
KH00359,Huynh Minh Linh,0975139701,false,12
KH00360,Pham Huu Oanh,0906406430,false,8
KH00361,Phan Cong Uyen,0944817658,true,4
KH00362,Dang Hoang Minh,0846340709,false,13
KH00363,Tran Quoc Hung,0960616058,false,12
KH00364,Dang Thi Hai,0839853714,false,5
KH00365,Dang Van Khanh,0961211974,false,8
KH00366,Ly Bao Tri,0962119524,false,10
KH00367,Vu Hoang Linh,0857718683,true,2
KH00368,Vo Thi Dung,0967187301,false,14
KH00369,Phan Phuong Giang,0937815387,true,17
KH00370,Huynh Huu Xuan,0856815228,false,11
KH00371,Tran Huu Ich,0845355021,false,20
KH00372,Pham Quoc Yen,0983655283,false,19
KH00373,Vo Van Linh,0840767689,false,19
KH00374,Phan Trung Tam,0945728378,true,21
KH00375,Do Ngoc Minh,0841288447,false,24
KH00376,Vo Bao Son,0838552518,false,33
KH00377,Bui Thi Dat,0840853084,false,7
KH00378,Nguyen Phuong Uyen,0978506583,true,7
KH00379,Duong Thi Oanh,0854130064,true,18
KH00380,Vu Hoang Long,0937042370,false,12
KH00381,Ngo Van An,0900710559,true,20
KH00382,Pham Hoang Dat,0864983241,false,12
KH00383,Hoang Thi Giang,0985768816,true,5
KH00384,Pham Thanh Binh,0979807263,false,7
KH00385,Phan Trung Ich,0987033579,true,44
KH00386,Hoang Phuong Xuan,0845028111,false,9
KH00387,Duong Duc Tam,0977691036,false,0
KH00388,Ngo Cong Dat,0915689423,false,4
KH00389,Ngo Ngoc An,0945049445,false,8
KH00390,Ngo Quoc Ich,0849558603,false,21
KH00391,Huynh Duc Thao,0975176270,true,4
KH00392,Dang Cong Chi,0866873284,true,40
KH00393,Ho Van Hoa,0833820117,false,6
KH00394,Huynh Bao Khanh,0885116212,true,16
KH00395,Dang Ngoc Xuan,0831696276,true,20
KH00396,Ho Phuong Long,0972915466,false,13
KH00397,Ngo Cong Phong,0860996585,false,11
KH00398,Ngo Thi Ich,0949737837,false,31
KH00399,Nguyen Bao Phuc,0963879741,false,13
KH00400,Hoang Quoc Son,0909070065,false,22
KH00401,Duong Kim Ich,0972777649,false,23
KH00402,Ho Kim Linh,0918946113,true,9
KH00403,Tran Minh Hoa,0903150272,false,21
KH00404,Pham Thanh Khanh,0902848718,false,34
KH00405,Huynh Tuan Khanh,0916459108,false,22
KH00406,Phan Huu Quang,0980084856,false,38
KH00407,Duong Anh Vinh,0890291534,false,17
KH00408,Vo Ngoc Chi,0905064439,false,40
KH00409,Vu Thanh Hoa,0949664151,false,27
KH00410,Ho Cong Hung,0852732656,false,10
KH00411,Phan Duc Linh,0971958304,true,25
KH00412,Ngo Bao Uyen,0834229247,true,8
KH00413,Phan Huu Nam,0863476566,false,22
KH00414,Nguyen Thanh Tri,0944092552,false,21
KH00415,Ho Cong Binh,0863192870,false,20
KH00416,Hoang Phuong Khanh,0883439916,true,1
KH00417,Dang Tuan Giang,0895464202,true,40
KH00418,Ngo Bao Hai,0898881162,false,7
KH00419,Phan Kim Son,0907578007,false,15
KH00420,Hoang Phuong Quang,0930836072,true,36
KH00421,Do Cong Binh,0841930106,false,22
KH00422,Tran Duc Em,0904002157,true,11
KH00423,Le Quoc Hoa,0887834241,true,31
KH00424,Le Quoc Dung,0989754655,false,24
KH00425,Vu Duc Long,0841010054,false,32
KH00426,Le Anh Chi,0900098183,true,31
KH00427,Dang Tuan An,0986797478,false,12
KH00428,Bui Hoang Ich,0836317874,false,37
KH00429,Do Cong Ich,0980213806,false,1
KH00430,Tran Phuong Ich,0906371221,false,23
KH00431,Pham Cong Phong,0947320055,false,44
KH00432,Tran Anh Dung,0937560158,false,46
KH00433,Dang Van Tri,0945292155,true,13
KH00434,Tran Van Tam,0909197418,false,25
KH00435,Vu Kim Phong,0933087754,false,28
KH00436,Tran Tuan Nam,0889834148,false,0
KH00437,Phan Huu Dat,0863698134,false,27
KH00438,Le Thanh Khanh,0842287221,true,36
KH00439,Ho Tuan Xuan,0866876834,true,13
KH00440,Ho Anh Giang,0860707978,false,18
KH00441,Ho Thanh Mai,0987279948,true,25
KH00442,Hoang Bao Mai,0904584401,true,37
KH00443,Ho Quoc Long,0936594446,false,30
KH00444,Pham Hoang Phuc,0832048152,true,11
KH00445,Bui Bao Uyen,0941413818,false,5
KH00446,Vu Hoang Tri,0869582343,false,7
KH00447,Ho Van Khanh,0976107260,true,4
KH00448,Pham Anh Mai,0916391913,true,2
KH00449,Huynh Phuong Em,0833647085,false,27
KH00450,Huynh Cong Yen,0918162229,false,11
KH00451,Tran Duc Linh,0934942573,false,44
KH00452,Pham Duc Son,0916205315,false,33
KH00453,Le Minh Vinh,0855707117,false,4
KH00454,Ly Ngoc Minh,0906314316,true,24
KH00455,Nguyen Trung Tri,0917568942,false,47
KH00456,Tran Van Nam,0861364321,false,34
KH00457,Vu Trung Mai,0938642658,false,23
KH00458,Vo Trung Em,0916472132,false,4
KH00459,Vu Bao Ich,0887274247,false,26
KH00460,Dang Quoc Vinh,0978252706,true,30
KH00461,Vu Trung Mai,0863006211,false,1
KH00462,Bui Phuong Uyen,0948000804,false,9
KH00463,Bui Trung Ich,0917784132,false,4
KH00464,Phan Thi Long,0835763688,false,17
KH00465,Ngo Trung Tam,0888951378,false,4
KH00466,Ly Minh Thao,0858381379,false,23
KH00467,Vo Phuong Dung,0892083162,false,19
KH00468,Tran Van Nam,0854078302,false,18
KH00469,Phan Ngoc Em,0895519691,true,5
KH00470,Hoang Minh Phuc,0887909627,false,15
KH00471,Pham Kim Dung,0840834813,false,38
KH00472,Hoang Quoc Dung,0895704782,false,20
KH00473,Ho Huu Hoa,0858070042,false,24
KH00474,Dang Ngoc Phuc,0901666510,false,10
KH00475,Vo Duc Hai,0908715954,false,5
KH00476,Ngo Ngoc Yen,0989764361,true,4
KH00477,Bui Ngoc Dat,0858786511,false,23
KH00478,Hoang Cong Uyen,0903095849,true,7
KH00479,Phan Quoc Chi,0854230243,true,1
KH00480,Duong Tuan Vinh,0880898716,true,2
KH00481,Ngo Van Phong,0832955582,false,24
KH00482,Nguyen Minh An,0863056064,false,46
KH00483,Vu Hoang Khanh,0932652716,false,13
KH00484,Nguyen Huu Khanh,0979137130,true,28
KH00485,Le Cong Linh,0907156246,false,6
KH00486,Dang Thanh Oanh,0934177736,false,2
KH00487,Ho Hoang Ich,0935427529,true,36
KH00488,Pham Quoc Long,0980544229,true,30
KH00489,Nguyen Minh Khanh,0972349505,true,23
KH00490,Ngo Quoc Khanh,0931813483,false,7
KH00491,Ho Huu Mai,0976101679,false,7
KH00492,Ho Minh Thao,0869355675,false,29
KH00493,Ngo Ngoc Yen,0847652319,false,16
KH00494,Ngo Van Phuc,0986607027,false,5
KH00495,Hoang Anh Minh,0885569851,true,18
KH00496,Do Bao Vinh,0949923066,false,47
KH00497,Bui Van Long,0841580813,true,33
KH00498,Pham Hoang Tri,0936583373,false,43
KH00499,Huynh Thanh Minh,0976576605,true,42
KH00500,Le Minh Giang,0838695418,false,22
KH00501,Vo Bao Long,0886559405,false,47
KH00502,Vo Kim Giang,0889253475,false,15
KH00503,Ly Tuan Nam,0988890258,false,17
KH00504,Ly Thi Tam,0834063639,false,3
KH00505,Phan Cong Hai,0937979264,true,5
KH00506,Hoang Thi Phong,0943513211,false,33
KH00507,Ngo Tuan Minh,0963462441,true,23
KH00508,Ho Ngoc Xuan,0903443411,false,22
KH00509,Le Thanh Hoa,0898994736,true,27
KH00510,Ngo Quoc Hai,0976122894,false,1
KH00511,Do Phuong Binh,0899772575,false,13
KH00512,Ho Huu Vinh,0886480714,false,18
KH00513,Le Phuong Binh,0834787593,false,28
KH00514,Ly Thanh Phong,0881850176,true,19
KH00515,Nguyen Hoang Mai,0962794251,false,9
KH00516,Ho Quoc Son,0977786297,false,1
KH00517,Nguyen Quoc Long,0912930209,true,22
KH00518,Tran Hoang Binh,0892601783,false,40
KH00519,Dang Hoang Hoa,0961451679,false,19
KH00520,Le Duc Tam,0940640771,true,36
KH00521,Pham Tuan Uyen,0910016731,false,10
KH00522,Do Cong Tam,0894210222,false,12
KH00523,Nguyen Ngoc Dat,0984349824,true,0
KH00524,Nguyen Huu Xuan,0946795979,false,24
KH00525,Do Ngoc Quang,0836278692,false,38
KH00526,Huynh Huu Binh,0838085435,false,34
KH00527,Vo Tuan Thao,0911366547,false,19
KH00528,Nguyen Thanh Giang,0930700001,false,6
KH00529,Do Trung Oanh,0987996820,false,30
KH00530,Do Bao Nam,0886553736,true,5
KH00531,Nguyen Minh Quang,0892782098,false,8
KH00532,Hoang Van Dung,0962188976,false,3
KH00533,Dang Van Hoa,0899069820,false,9
KH00534,Le Thanh Xuan,0906818924,false,47
KH00535,Huynh Thi Yen,0977159223,true,24
KH00536,Ho Phuong Lan,0938551034,false,7
KH00537,Do Minh Mai,0980477546,true,15
KH00538,Huynh Quoc Hung,0886975762,false,9
KH00539,Nguyen Duc An,0858578708,false,24
KH00540,Huynh Duc Chi,0850289690,false,8
KH00541,Le Huu Thao,0900227091,false,21
KH00542,Le Hoang Vinh,0849694502,true,16
KH00543,Bui Hoang Chi,0949323327,true,8
KH00544,Huynh Thi Quang,0984280067,false,1
KH00545,Ho Ngoc Quang,0884951005,true,15
KH00546,Le Duc Giang,0935320845,true,22
KH00547,Nguyen Thi Son,0849125786,true,18
KH00548,Bui Thi Khanh,0930775886,true,1
KH00549,Vo Duc Long,0988143474,false,8
KH00550,Hoang Bao Uyen,0946144055,true,1
KH00551,Vo Bao Minh,0983871724,false,20
KH00552,Huynh Duc Hung,0859289429,false,17
KH00553,Tran Duc Tri,0830575980,true,26
KH00554,Duong Huu Giang,0890412536,false,25
KH00555,Dang Hoang Binh,0865531144,false,17
KH00556,Pham Huu Chi,0949919298,false,21
KH00557,Phan Duc Ich,0833987508,true,24
KH00558,Hoang Thi Em,0853396391,true,21
KH00559,Nguyen Minh Ich,0945460795,false,17
KH00560,Do Hoang Minh,0900260839,false,1
KH00561,Vo Anh Vinh,0968200008,false,28
KH00562,Duong Thanh Uyen,0886756991,false,48
KH00563,Huynh Huu An,0985938097,true,13
KH00564,Le Quoc Thao,0969074474,false,1
